companyName,description,jobName,location,require,salary,timePost
Công ty TNHH Công nghệ Ezlabs,"Mô tả Công việc - Xây dựng, triển khai và quản lý hệ thống backend cho game TPS Mobile. - Phân tích tối ưu, nâng cấp và vận hành các hệ thống website, các game đang có. - Xây dựng API, webservice và các ứng dụng đặc thù theo yêu cầu kinh doanh. - Thực hiện các công việc khác theo yêu cầu của quản lý.",Backend Developer .Net,Hà Nội,"Yêu Cầu Công Việc - Có kinh nghiệm làm việc, triển khai window server, IIS - Thành thạo ngôn ngữ lập trình: .Net Framework, C#, ASP.NET, - Có kinh nghiệm làm việc với socket server, multiplayer online game, real time PvP game. - Có kiến thức tổng quát về kiến trúc server chịu tải cao, nhiều người truy cập. - Làm việc tốt với MySQL, Redis - Tối thiểu 1 năm kinh nghiệm ở vị trí tương đương. - Có khả năng chủ động giải quyết vấn đề, làm việc độc lập, theo nhóm. - Có kinh nghiệm làm game thể loại bắn súng (FPS/TPS), MOBA là một lợi thế.",Lương: 10 Tr - 40 Tr VND,13-11-2023
CÔNG TY TNHH THỜI TRANG VÀ MỸ PHẨM ÂU CHÂU,"Mô tả Công việc Collaborating with the business, BA team, technical leader to achieve Company goals and growth. Execute the task and delivery commitments, including analysis with BA team, design, Qualify control with QC team, break-down tasks, estimation and coding with right time, high quality. Action and co-work for the day-to-day activities of the teams within an Agile method and resilience environment. Develop backend services, APIs, frontend system, websites, components, frameworks, libraries. Doing source code optimization to ensure the following criteria: high-quality, well-tested, clean, availability, scalability, latency, efficiency. Participate in project business analysis, brainstorm to build technical solutions for project features and functions. Demand control to balance with resource capacity to provide high outcome to business with task by task. Ability to research new technology solutions for the project. Participate in the building or practice of CI/CD process with high time to market and minimize downtime.",.NET Developer,Hồ Chí Minh,"Yêu Cầu Công Việc Having bachelor’s degree in computer science, or related field. 3+ years of experience in software engineering, OOP methodologies. Develop and maintain web applications using the .NET framework, including ASP.NET, ASP.NET Core, or other relevant technologies. Develop user interfaces using web technologies such as HTML, CSS, and JavaScript. Knowledge of front-end frameworks like Angular, React, or Vue.js may be required. Experience in working with RDBMS: Oracle, MySQL, MSSQL, NoSQL. Experience in system architecture from designing, developing, and implementing complex systems like Microservices, Monolithic, Distributed System. Having knowledge about the high traffic, real-time system with Queue, Message Broker, Event Streaming, Caching like RabbitMQ, Kafka, Redis cache is a big plus. Having knowledge about integration, middleware, ETL, ESB, API gateway like MuleSoft, Kafka is a big plus. Having knowledge about the system on premise or the cloud (AWS) and Docker is plus. Good knowledge about performance, security, coding best practices. Proficient in code review, refactor code, unit testing. Ability to lead the task, including time control, resource control, quality control, ... to finish projects within deadlines. Strong problem solving, communication skills, documentation skills.",Lương: Cạnh tranh,04-12-2023
Công ty Cổ phần Dịch vụ Di Động Trực tuyến (Ví MoMo),"Mô tả Công việc At MoMo, many businesses depend largely on our customer data, which are intensive and require reliable, scalable, and secure access. We’re looking for a senior backend software engineer for our data platform to enable efficient, reliable and scalable data processing across both realtime and offline processing systems. Design, build and test significant features in microservice-based architecture; Monitor and operate existing systems; Collaborate with various engineering and product teams in MoMo to provide technical supports and solutions; Enhance and resolve issues in the current codes, perform unit testing and integration testing; Enhance common code base, library and framework; Research and apply new technology to optimize and enhance current systems.","Java Developer, Social platform",Hà Nội,"Yêu Cầu Công Việc Bachelor’s Degree of Computer Science, Engineering, or related field; 2+ years of experience as a professional software developer; Having 2+ years of experience in building and operating scalable, fault-tolerant, distributed systems; Experienced with building systems with intensive amount of data and traffic is a plus; Experienced with modern data stores: relational databases (Oracle, Postgres, etc.), NoSQL databases (Redis, RockDB, MongoDB, etc.). Experienced with OLAP databases like Clickhouse is a plus; Familiar with at least one of the following: Kafka, RabbitMQ, or equivalent streaming technology; Excellent understanding of Java fundamentals, data structures and algorithms; Thorough understanding of asynchronous, parallel, and concurrent programming. Experienced with Vertx is a plus; Having ability to work both independently and collaboratively with colleagues; Having willingness to work hard and be creative in a fast-paced environment.",Lương: Cạnh tranh,06-12-2023
Công ty TNHH Công nghệ Ezlabs,"Mô tả Công việc -Thiết kế các video quảng cáo cho các dự án game/app của công ty (bao gồm trailer, video quảng cáo phục vụ cho các chiến dịch Marketing trên các nền tảng social) - Nghiên cứu phân tích video, nắm bắt trend thị trường và làm video. - Phối hợp cùng bộ phận Marketing thực hiện dựng biên tập nội dung video, phục vụ cho các campaign quảng cáo.",Video Editor,Hà Nội,"Yêu Cầu Công Việc - Gửi CV kèm theo sản phẩm đã làm - Có kinh nghiệm trong lĩnh vực quay dựng video từ 1 năm trở lên làm về game. - Sử dụng thành thạo các phần mềm dựng phim như Adobe Premiere, Adobe After Effect. - Hiểu biết về Social Media và Digital Marketing là một lợi thế. - Sáng tạo, tư duy văn minh, gout thẩm mỹ tốt, chủ động và có trách nhiệm trong công việc. - Hiểu biết về Social Media và Digital Marketing là một lợi thế.",Lương: 10 Tr - 15 Tr VND,13-11-2023
PERSOLKELLY Vietnam,"Mô tả Công việc Location: VSIP1, An Phu Ward, Thuan An City, Binh Duong Province. Work-day: Mon-Fri (office hour) JOB DESCRIPTION Create engraving programs. Create programs for new products. Update existing programs. Create in-process 2D detail drawings. Create inspection forms. Create tool drawings and models. Create fixture drawings and models. Organize existing programs, files and documents Other tasks assigned by manager.",CNC Programmer,Bình Dương,"Yêu Cầu Công Việc Requirements: Mechanical engineering degree or relevant work experience (ex.Programming experience). More than 1-year experience Able to communicate in English Experience with CAD software. Autodesk inventor experience preferred, but not required. Experience with CAM software. MasterCAM experience preferred, but not required. Experience and knowledge in mechanical engineering. Experience and knowledge in GD&T.",Lương: Cạnh tranh,29-11-2023
Công ty Cổ Phần Funtap,"Mô tả Công việc Tham gia phát triển sản phẩm fintech Tikop. Cung cấp sản phẩm ứng dụng thanh toán và chuyển tiền với số lượng giao dịch rất lớn, đòi hỏi hiệu năng xử lý cao Tham gia làm rõ nghiệp vụ, thiết kế giải pháp, phát triển nâng cấp hệ thống theo yêu cầu Tham gia review thiết kế, review code, tối ưu hệ thống đáp ứng lưu lượng truy cập cao Nghiên cứu áp dụng công nghệ mới nâng cao chất lượng, tối ưu nguồn lực phát triển",Senior Java Developer,Hà Nội,"Yêu Cầu Công Việc Tốt nghiệp đại học chuyên ngành Công nghệ thông tin, Kỹ sư phần mềm. Thành thạo các framework Java như Spring Boot, JPA ... và một số design pattern thông dụng Tư duy về thiết kế hướng đối tượng và nắm vững kiến thức về cấu trúc dữ liệu và giải thuật, lập trình hướng đối tượng … Thành thạo SQL, có kiến thức về các hệ quản trị cơ sở dữ liệu MySQL, Postgres, noSQL, có khả năng tối ưu CSDL Ưu tiên có hiểu biết về nghiệp vụ tài chính, ham học hỏi tìm tòi sáng tạo cái mới",Lương: 35 Tr - 40 Tr VND,03-12-2023
CÔNG TY TNHH GIMASYS,"Mô tả Công việc 1. Tham gia triển khai tích hợp dữ liệu hệ thống với các sản phẩm phần mềm sẵn có (PERN: PostgreSQL, Express, React, NodeJS- Flutter, Mulesoft, Redis, OracleDB. ) - Nghiên cứu tài liệu thiết kế tích hợp dữ liệu. - Chủ động trao đổi ý kiến/quan điểm và đề xuất phương pháp triển khai hiệu quả/hợp lý. - Thực hiện các công việc lập trình theo yêu cầu của tài liệu thiết kế tích hợp dữ liệu theo phân công. - Sửa lỗi chương trình (bug fixing) trong quá trình lập trình - Bàn giao sản phẩm lập trình theo phân công. 2. Tham gia giai đoạn kiểm thử và bàn giao hệ thống tích hợp với các sản phẩm phần mềm sẵn có (PERN: PostgreSQL, Express, React, NodeJS- Flutter, Mulesoft, Redis, OracleDB. ) - Hỗ trợ khách hàng xử lý sự cố trong quá trình chạy thử nghiệm - Sửa lỗi chương trình trong quá trình chạy thử nghiệm - Tham gia viết tài liệu chuyển giao kỹ thuật theo nội dung được phân công. 3. Tham gia công tác phát triển sản phẩm mới và hệ thống vận hành mới - Tham gia công tác nghiên cứu phát triển sản phẩm mới - Thực hiện các công việc lập trình theo yêu cầu của tài liệu thiết kế sản phẩm mới theo phân công. - Sửa lỗi chương trình (bug fixing) trong quá trình lập trình. - Tham gia phát triển hệ thống vận hành sản phẩm mới - Hỗ trợ khách hàng xử lý sự cố trong quá trình triển khai. - Tham gia quản lý chất lượng sản phẩm và hệ thống vận hành mới theo quy trình yêu cầu 4. Thực hiện các nhiệm vụ khác theo sự phân công của cấp trên",Junior Developer (Java/ Python/ JavaScript/API),Hà Nội,"Yêu Cầu Công Việc Yêu cầu bắt buộc: Tốt nghiệp Đại học/Cao đẳng chuyên ngành Công nghệ thông tin hoặc các chuyên ngành liên quan Có kiến thức về một trong các ngôn ngữ lập trình như Java, Python, JavaScript hoặc các ngôn ngữ khác liên quan đến phát triển API Có kinh nghiệm hoặc hiểu biết cơ bản về lập trình ứng dụng (API) Có kiến thức về cơ sở dữ liệu nắm rõ một trong các loại các sở dữ liệu Oracle,Sql Server, MySql.. Có kiến thức về phân tích và thiết kế hướng đối tượng (object oriented analysis and design) Sử dụng thành thạo công cụ quản lý phiên bản(Git,SVN...) Có khả năng phân tích và giải quyết vấn đề, linh hoạt trong công việc và xử lý các vấn đề phát sinh Yêu cầu ưu tiên: Có hiểu biết về tiêu chuẩn và giao thức bảo mật API Có khả năng đọc hiểu tài liệu phân tích thiết kế; có khả năng phân tích thiết kế phần mềm Có khả năng thiết kế API và hiểu biết về các nguyên tắc thiết kế. Sử dụng các công cụ quản lý API như Swagger, Postman, hoặc các nền tảng quản lý API như AWS API Gateway hoặc Azure API Management Có kinh nghiệm về cơ sở dữ liệu và cách tương tác với chúng thông qua API, bao gồm SQL và NoSQL",Lương: Cạnh tranh,04-12-2023
Ngân Hàng TMCP Quốc Tế Việt Nam,"Mô tả Công việc Trách nhiệm: Chịu trách nhiệm (i) Thực hiện phát triển và vận hành các ứng dụng công nghệ số thuộc dự án Core Banking Program; (ii) Tìm hiểu đầu bài từ các đơn vị nghiệp vụ để xác định giải pháp công nghệ, thiết kế, xây dựng các API tích hợp liên quan. Mô tả: Thực hiện phát triển và vận hành các ứng dụng công nghệ số thuộc dự án Core Banking Program; Tìm hiểu đầu bài từ các đơn vị nghiệp vụ để xác định giải pháp công nghệ, thiết kế, xây dựng các API tích hợp liên quan; Phối hợp để phân tích chi tiết về các yêu cầu tích hợp cho toàn bộ các hệ thống liên quan đến giải pháp Core Banking; Kiểm soát, cảnh báo các rủi ro phát sinh và đưa ra các giải pháp giảm thiểu rủi ro liên quan trong phạm vi công việc; Tìm hiểu và nghiên cứu sâu toàn bộ các tính năng của giái pháp, các công cụ, tính năng liên quan đến phát triển và vận hành; Tham gia xây dựng tài liệu HDSD, thực hiện đào tạo đến nhân sự vận hành; Phối hợp tham gia xây dựng và thực hiện các hoạt động liên quan đến kiểm thử; Hỗ trợ xây dựng công cụ chuyển đổi dữ liệu, phối hợp thực hiện chuyển đổi giữ liệu từ Corebanking cũ sang Core Banking mới. Thực hiện các nhiệm vụ khác theo phân công của cấp quản lý.",Senior Java Developer (T24 Corebanking),Hà Nội,"Yêu Cầu Công Việc Tốt nghiệp Đại học trở lên chuyên ngành về Khoa học máy tính, Công nghệ thông tin, Toán Tin hoặc các chuyên ngành liên quan; Tối thiểu 7 năm (Chuyên gia)/5 năm (Chuyên viên cao cấp)/3 năm (Chuyên viên chính)/ 2 năm (Chuyên viên) kinh nghiệm làm việc trong lĩnh vực phát triển và thiết kế chi tiết ứng dụng, tích hợp hệ thống trong ngành Tài chính ngân hàng ; Kinh nghiệm làm việc với các ngôn ngữ phát triển bậc cao: Python, Oracle Form/Report, C#, Java, PHP, PL/SQL, cơ sở dữ liệu Oracle, hoặc Microsoft SQL Server, MySQL, MongoDB, …; Kinh nghiệm làm việc với các nền tảng Đám mây, ưu tiên nền tảng AWS; Kinh nghiệm chuyên sâu trong một hoặc nhiều giải pháp: Ngân hàng lõi, ngân hàng số và các hệ thống sử dụng trong ngân hàng; ưu tiên có kinh nghiệm với giải pháp Core Banking Temenos; Kinh nghiệm xây dựng các kịch bản kiểm thử, kế hoạch kiểm thử hoàn chỉnh cho một dự án phần mềm; Kỹ năng quản lý và làm việc nhóm, kỹ năng giao tiếp và đàm phán; Kỹ năng Tiếng Anh thành thạo.",Lương: Cạnh tranh,04-12-2023
CÔNG TY TNHH DỊCH VỤ ERP TNM,"Mô tả Công việc Responsibilities: Software Development: Lead the design, development, and implementation of scalable and high-performance software product using the .NET framework. Collaborate with cross-functional teams to deliver innovative and efficient solutions. Architecture and Design: Contribute to architectural decisions and assist in the design and evolution of robust software systems. Propose and implement innovative solutions to address complex business challenges. Collaboration and Communication: Work closely with stakeholders, including project managers and business analysts, to understand project requirements and deliver software solutions that meet or exceed expectations. Communicate effectively with team members and clients to ensure alignment on project goals and deliverables. Quality Assurance: Collaborate with QA teams to ensure thorough testing of developed software and resolve any identified issues promptly.",Experienced .NET Developer,Hồ Chí Minh,"Yêu Cầu Công Việc Requirements: Experience: At least 3 years of experience in .NET development, with a focus on web development technologies. Experience with system integration. Experience with building software product is a bonus. Technical Skills: Proficient in C#, .NET Core, and ASP.NET. Experience with front-end technologies such as HTML5, CSS3, and JavaScript (At least one major framework such as Angular, React, or Vue). Strong knowledge of database design and SQL. Leadership and Collaboration: Proven experience leading development teams and providing technical leadership. Excellent collaboration skills, with the ability to work effectively in a team environment.",Lương: Cạnh tranh,05-12-2023
CÔNG TY CỔ PHẦN FLAMINGO HOLDING GROUP,"Mô tả Công việc 1. Tham gia phát triển các sản phẩm lớn của công ty trên nền tảng .NET 2. Triển khai lập trình các module của sản phẩm theo kế hoạch được giao 3. Tham gia thiết kế hệ thống, thiết kế dữ liệu cùng bộ phận liên quan 4. Báo cáo công việc và những khó khăn trong quá trình làm việc 5. Thực hiện các công việc theo đúng các chính sách, quy định, quy trình, hướng dẫn nội bộ ...và cam kết chất lượng.",Lập trình viên .NET,Hà Nội,"Yêu Cầu Công Việc 1. Tốt nghiệp Đại học, Cao đẳng chuyên ngành Công nghệ thông tin, tin học ( phần mềm) hoặc các ngành liên quan. 2. Có khả năng phân tích thiết kế hệ thống, có kiến thức về Design Partern, OOP... 3. Thành thạo lập trình trên Asp.net Web Form, MVC, Web API, Web Service, Entity Framework; Ưu tiên ứng viên có kinh nghiệm MVC 5 và Entity Framework 4. Thành thạo HTML, Java Script/JQuery, CSS, Bootstrap, . Ưu tiên ứng viên có kinh nghiệm tốt về Bootstrap và JQuery 5. Có kinh nghiệm sử dụng ít nhất một hệ quản trị cơ sở dữ liệu như SQL Server,Oracle. Ưu tiên ứng viên có kinh nghiệm quản trị web server IIS và database MSSQL. Yêu cầu kỹ năng mềm: 1. Nhiệt tình, sáng tạo, trách nhiệm trong công việc; 2. Trung thực, cẩn thận, khả năng bao quát và kỹ năng xử lý tình huống tốt; 4. Yêu thích tạo nên các sản phẩm phần mềm chất lượng cao.",Lương: 20 Tr - 25 Tr VND,08-12-2023
