companyName,description,jobName,location,require,salary,timePost
Dimuto,"Chi tiết công việc Digitization Engineer tại Dimuto About DiMuto DiMuto redefines AgriTrade with AI, Data Visibility, and Finance — Using tech to create and connect a sustainable, global AgriTrade ecosystem. A global Agri Fintech company based in Singapore, our mission is to use technology to transform global food supply chains for the better and tackle big issues like food waste and sustainability and the global trade finance gap. With our three pillars of Marketplace, Trade Management, and Trade Financing, DiMuto supports every aspect of AgriFood trading, redefining the way goods are managed from farm to table, seamlessly and simply connecting every step, and making it visible throughout. By traders for traders, we want to help AgriFood business owners optimize their operations efficiently and for them to build a foundation of trust between their buyers or sellers so that they can take action on improving and growing their businesses in a more sustainable, efficient manner. Maximizing Business Efficiency, Minimizing Impact on The Planet. Since 2019, DiMuto has successfully tracked and traced over millions of pieces in produce and millions in dollars of trade value on our platform, working with a global portfolio of clients in over ten countries and five continents. DiMuto is founded by Chief Executive Officer Mr Gary Loh, who is also the Executive Chairman of First Alverstone Group. About the Role: As a Digitization Engineer at DiMuto, your mission is global: ensure our cutting-edge Digitization Solutions seamlessly work for diverse operations worldwide. Dive into rapid prototyping, integrate vision devices, RFID readers, and industrial weighing solutions, all while wielding your expertise in C#, .NET Framework, WPF, and XAML. Your role extends beyond code – manage inventory logistics, craft deployment plans, and be the linchpin for operational success. If you're a tech enthusiast ready to redefine global trade efficiency, DiMuto is your platform to make it happen! We welcome passionate individuals who are a team player and hunger for innovation to join the DiMuto team. What you’ll be doing: • Work with cross-functional teams to conceptualize, detail design and deploy Digitization Solutions (Software & Hardware) for customers. • Rapid prototyping of future Digitization Solutions. • Integration of vision devices (cameras, 2D scanners) and industrial weighing solutions to windows-based device. • Conduct prototyping and software integrations of RFID readers to ensure compatibility with our digital platform. • Come up with BOMs, user manuals, test plans, deployment plans. • Responsible for overseeing the inventory management of parts at the headquarters and ensuring seamless tracking of inventory at remote offices. What you should have: • Degree or diploma in Mechatronics, Electronics, Electrical, Software Engineering. • Strong proficiency in C# programming language. • In-depth knowledge of the .NET Framework and WPF (Windows Presentation Foundation). • Proficiency in XAML for designing user interfaces. • Familiarity with MVVM (Model-View-ViewModel) design pattern & object-oriented programming. • Experience with data binding and data access techniques (API). • Experience in developing and maintaining desktop applications using WPF. • Experience with third-party WPF controls and libraries • Passion to explore & learn new technologies. • Independent, as well as a team player.",Digitization Engineer,Singapore,"Chi tiết công việc Digitization Engineer tại Dimuto About DiMuto DiMuto redefines AgriTrade with AI, Data Visibility, and Finance — Using tech to create and connect a sustainable, global AgriTrade ecosystem. A global Agri Fintech company based in Singapore, our mission is to use technology to transform global food supply chains for the better and tackle big issues like food waste and sustainability and the global trade finance gap. With our three pillars of Marketplace, Trade Management, and Trade Financing, DiMuto supports every aspect of AgriFood trading, redefining the way goods are managed from farm to table, seamlessly and simply connecting every step, and making it visible throughout. By traders for traders, we want to help AgriFood business owners optimize their operations efficiently and for them to build a foundation of trust between their buyers or sellers so that they can take action on improving and growing their businesses in a more sustainable, efficient manner. Maximizing Business Efficiency, Minimizing Impact on The Planet. Since 2019, DiMuto has successfully tracked and traced over millions of pieces in produce and millions in dollars of trade value on our platform, working with a global portfolio of clients in over ten countries and five continents. DiMuto is founded by Chief Executive Officer Mr Gary Loh, who is also the Executive Chairman of First Alverstone Group. About the Role: As a Digitization Engineer at DiMuto, your mission is global: ensure our cutting-edge Digitization Solutions seamlessly work for diverse operations worldwide. Dive into rapid prototyping, integrate vision devices, RFID readers, and industrial weighing solutions, all while wielding your expertise in C#, .NET Framework, WPF, and XAML. Your role extends beyond code – manage inventory logistics, craft deployment plans, and be the linchpin for operational success. If you're a tech enthusiast ready to redefine global trade efficiency, DiMuto is your platform to make it happen! We welcome passionate individuals who are a team player and hunger for innovation to join the DiMuto team. What you’ll be doing: • Work with cross-functional teams to conceptualize, detail design and deploy Digitization Solutions (Software & Hardware) for customers. • Rapid prototyping of future Digitization Solutions. • Integration of vision devices (cameras, 2D scanners) and industrial weighing solutions to windows-based device. • Conduct prototyping and software integrations of RFID readers to ensure compatibility with our digital platform. • Come up with BOMs, user manuals, test plans, deployment plans. • Responsible for overseeing the inventory management of parts at the headquarters and ensuring seamless tracking of inventory at remote offices. What you should have: • Degree or diploma in Mechatronics, Electronics, Electrical, Software Engineering. • Strong proficiency in C# programming language. • In-depth knowledge of the .NET Framework and WPF (Windows Presentation Foundation). • Proficiency in XAML for designing user interfaces. • Familiarity with MVVM (Model-View-ViewModel) design pattern & object-oriented programming. • Experience with data binding and data access techniques (API). • Experience in developing and maintaining desktop applications using WPF. • Experience with third-party WPF controls and libraries • Passion to explore & learn new technologies. • Independent, as well as a team player.","SGD3,8N-SGD4,8N",30-11-2023
National Volunteer & Philanthropy Centre,"Chi tiết công việc Intern - Philanthropy Ventures tại National Volunteer & Philanthropy Centre Team Information: The Philanthropy Ventures team serves as a connection between the social sector and funders, working in close collaboration with non-profit organisations (NPOs) to enhance their fundraising capabilities and financial stability through different programmes. Simultaneously, the team works to engage funders to mobilize philanthropic resources, fostering the development of a dynamic funding ecosystem. Desired outcomes of the team include: • Engaging the local philanthropy ecosystem from both “top-down” and “bottom-up” perpectives • Engaging NPOs towards improving their fundraising capabilities and materials • Equipping participating NPOs with frameworks and tools to refine their pitches, helping them to better articulate their fundraising efforts and secure necessary funding. • Implementation of human-centred design or design thinking projects to address the needs of local NPOs • Working with NPOs to overcome organisational challenges using corporate skills and abilities Programme: The intern will work more closely on the ‘Pitch for Success’ and ‘Design for Community Action’ programmes of the Philanthropy Ventures team. The Pitch for Success programme is designed to work with non-profit organisations to effectively communicate their value and impact to potential funders. The Design for Community Action programme utilizes Human-centred Design (HCD) or Design Thinking techniques and tools to analyse and overcome operational challenges faced by local NPOs. While not absolutely necessary, both programmes may involve working with external partners, vendors, or skills-based volunteers to aid in the service delivery. Learning Opportunites: • Wider landscape understanding of non-profits and charity landscape in Singapore • Exposure to the benefits and restrictions of engaging the non-profit sector at the ecosystem level • Significant interactions with the NPO fundraising and philanthropy sectors in Singapore through the team’s various events and workshops • Partnerships with a diverse set of internal and external stakeholders, including representatives from the People, Private and Public sectors • Content writing, programme design, facilitation & event planning experience • Meeting and learning from representatives and leaders from various non-profits and charities • Innovating traditional ways of thinking within the community and non-profit space Responsbilities: • Pre-programme: Refinement and execution strategy of the ‘Design for Community Action’ and ‘Pitch for Success’ programmes • Post-programme: Codification and analysis of insights from each run of the respective programmes • To work with the team’s programme coordinator to support the successful execution of other internal and external Philanthropy Ventures events and projects in the form of administrative or logistical support • To contribute to team discussions on team or programme strategy Deliverables: • Achieve minimum participation for upcoming ‘Pitch for Success’ and the ‘Design for Community Action’ programmes alongside a high-level of stakeholder management before, during and after each programme. • Produce a set refreshed and refined existing programme collateral (info deck and programme summary) for the respective programmes to reflect current structure and details • Generate at least 1 insights piece(s) – articles and social media posts -- from Pitch for Success and Design for Community Action engagement. Requirement: • A curious mind, a willingness to experiment, and takes initiative to expand their understanding of unfamiliar topics • A strong sense of team-spirit, and an appreciation for the need to work together to achieve success • A strong interest in the non-profit sector and understanding how they operate at an ecosystem-level • Some design sense, strong writing, and communication skills • Programme design and facilitation experience • A high degree of familiarity with collaboration tools and software like Zoom, Teams, Drive, etc. The following, while not required, would be advantageous: • An understanding of the concerns that go into running or supporting non-profit organisations or groups • Any prior experience with project management or CRM software • Any prior experience planning hackathon or workshops Job Category: Community Leadership & Partnerships Job Type: Interns Job Location: Singapore",Intern - Philanthropy Ventures,Singapore,"Chi tiết công việc Intern - Philanthropy Ventures tại National Volunteer & Philanthropy Centre Team Information: The Philanthropy Ventures team serves as a connection between the social sector and funders, working in close collaboration with non-profit organisations (NPOs) to enhance their fundraising capabilities and financial stability through different programmes. Simultaneously, the team works to engage funders to mobilize philanthropic resources, fostering the development of a dynamic funding ecosystem. Desired outcomes of the team include: • Engaging the local philanthropy ecosystem from both “top-down” and “bottom-up” perpectives • Engaging NPOs towards improving their fundraising capabilities and materials • Equipping participating NPOs with frameworks and tools to refine their pitches, helping them to better articulate their fundraising efforts and secure necessary funding. • Implementation of human-centred design or design thinking projects to address the needs of local NPOs • Working with NPOs to overcome organisational challenges using corporate skills and abilities Programme: The intern will work more closely on the ‘Pitch for Success’ and ‘Design for Community Action’ programmes of the Philanthropy Ventures team. The Pitch for Success programme is designed to work with non-profit organisations to effectively communicate their value and impact to potential funders. The Design for Community Action programme utilizes Human-centred Design (HCD) or Design Thinking techniques and tools to analyse and overcome operational challenges faced by local NPOs. While not absolutely necessary, both programmes may involve working with external partners, vendors, or skills-based volunteers to aid in the service delivery. Learning Opportunites: • Wider landscape understanding of non-profits and charity landscape in Singapore • Exposure to the benefits and restrictions of engaging the non-profit sector at the ecosystem level • Significant interactions with the NPO fundraising and philanthropy sectors in Singapore through the team’s various events and workshops • Partnerships with a diverse set of internal and external stakeholders, including representatives from the People, Private and Public sectors • Content writing, programme design, facilitation & event planning experience • Meeting and learning from representatives and leaders from various non-profits and charities • Innovating traditional ways of thinking within the community and non-profit space Responsbilities: • Pre-programme: Refinement and execution strategy of the ‘Design for Community Action’ and ‘Pitch for Success’ programmes • Post-programme: Codification and analysis of insights from each run of the respective programmes • To work with the team’s programme coordinator to support the successful execution of other internal and external Philanthropy Ventures events and projects in the form of administrative or logistical support • To contribute to team discussions on team or programme strategy Deliverables: • Achieve minimum participation for upcoming ‘Pitch for Success’ and the ‘Design for Community Action’ programmes alongside a high-level of stakeholder management before, during and after each programme. • Produce a set refreshed and refined existing programme collateral (info deck and programme summary) for the respective programmes to reflect current structure and details • Generate at least 1 insights piece(s) – articles and social media posts -- from Pitch for Success and Design for Community Action engagement. Requirement: • A curious mind, a willingness to experiment, and takes initiative to expand their understanding of unfamiliar topics • A strong sense of team-spirit, and an appreciation for the need to work together to achieve success • A strong interest in the non-profit sector and understanding how they operate at an ecosystem-level • Some design sense, strong writing, and communication skills • Programme design and facilitation experience • A high degree of familiarity with collaboration tools and software like Zoom, Teams, Drive, etc. The following, while not required, would be advantageous: • An understanding of the concerns that go into running or supporting non-profit organisations or groups • Any prior experience with project management or CRM software • Any prior experience planning hackathon or workshops Job Category: Community Leadership & Partnerships Job Type: Interns Job Location: Singapore",SGD700-SGD900,16-11-2023
Champ Code Academy Pte. Ltd.,"Chi tiết công việc Content Creator tại Champ Code Academy Pte. Ltd. Job Description: Identify, create, manage, and deliver digital content using various techniques, across channels including websites, social media, and webinars. create visual concepts, using computer software or by hand, to communicate ideas that inspire, inform, and captivate consumers. reviewing, editing, and updating content for company websites, marketing materials, and similar platforms. Using social media to engage consumers to promote company initiatives. Suggesting new ways to promote company offerings and to reach consumers. Collaborating with internal departments to establish campaign objectives, complete tasks, and identify and solve problems. Ensure good website traffic and leads for our service Stay up to date with latest industry trends and practices Work or Assist with different departments Stay up-to-date with industry trends and seek out opportunities to improve and evolve your content Job Requirements Studying in Marketing or relevant field Student - currently studying looking for an Internship Excellent knowledge of Adobe Creative Suite including Photoshop, InDesign, Illustrator. Good knowledge about email marketing Outstanding writing and editing skills Excellent time management skills Video editing capabilities desirable Ability to work to deadlines.",Content Creator,Singapore,"Chi tiết công việc Content Creator tại Champ Code Academy Pte. Ltd. Job Description: Identify, create, manage, and deliver digital content using various techniques, across channels including websites, social media, and webinars. create visual concepts, using computer software or by hand, to communicate ideas that inspire, inform, and captivate consumers. reviewing, editing, and updating content for company websites, marketing materials, and similar platforms. Using social media to engage consumers to promote company initiatives. Suggesting new ways to promote company offerings and to reach consumers. Collaborating with internal departments to establish campaign objectives, complete tasks, and identify and solve problems. Ensure good website traffic and leads for our service Stay up to date with latest industry trends and practices Work or Assist with different departments Stay up-to-date with industry trends and seek out opportunities to improve and evolve your content Job Requirements Studying in Marketing or relevant field Student - currently studying looking for an Internship Excellent knowledge of Adobe Creative Suite including Photoshop, InDesign, Illustrator. Good knowledge about email marketing Outstanding writing and editing skills Excellent time management skills Video editing capabilities desirable Ability to work to deadlines.",SGD1N,29-11-2023
Minto Studios (S) Pte Ltd,"Chi tiết công việc Media Production Intern tại Minto Studios (S) Pte Ltd Responsibilities: Assist in preparation and setup of photography & video shoot productions Be involved in different productions as Production Assistant, Gaffer, or Camera Assistant Packup equipment and tools for different projects Assist the video editor in editing - preparation of graphics, lower thirds, logos, transitions Assist in studio photoshoots as Photographer’s assistant, or Coordinator Understand the macro and micro of each production, learn to organise and make important arrangements. The above tasks will be required based on project requirements Requirements: Student of Media-related Degree preferred Basic knowledge of Adobe Creative Suites (Photoshop / Premiere Pro / After Effects) or any other video editing and photography softwares Understanding of the basics of photography and/or videography (Framing and composition / camera movement placement / focus / white balance / exposure) Able to handle camera equipment proficiently Good production etiquette, and respects your teammates Hardworking, responsible, and possess a positive attitude Please attach your resume and include the link to your portfolio for our persual.",Media Production Intern,Singapore,"Chi tiết công việc Media Production Intern tại Minto Studios (S) Pte Ltd Responsibilities: Assist in preparation and setup of photography & video shoot productions Be involved in different productions as Production Assistant, Gaffer, or Camera Assistant Packup equipment and tools for different projects Assist the video editor in editing - preparation of graphics, lower thirds, logos, transitions Assist in studio photoshoots as Photographer’s assistant, or Coordinator Understand the macro and micro of each production, learn to organise and make important arrangements. The above tasks will be required based on project requirements Requirements: Student of Media-related Degree preferred Basic knowledge of Adobe Creative Suites (Photoshop / Premiere Pro / After Effects) or any other video editing and photography softwares Understanding of the basics of photography and/or videography (Framing and composition / camera movement placement / focus / white balance / exposure) Able to handle camera equipment proficiently Good production etiquette, and respects your teammates Hardworking, responsible, and possess a positive attitude Please attach your resume and include the link to your portfolio for our persual.",SGD700-SGD1N,30-11-2023
Singapore Furniture Rental,"Chi tiết công việc Assistant Marketing Manager tại Singapore Furniture Rental Qualifications: Proven experience in marketing management Strong leadership and team management skills. Excellent communication and interpersonal skills. Proficiency in using marketing software and platform Strong analytical and problem-solving abilities. Ability to adapt to changing market conditions and technologies. Creative thinking and a results-oriented mindset. Specific Additional Requirements: Proven experience in SME (Small and Medium-sized Enterprises) marketing. Proficiency in creating and managing digital advertising campaigns on Google and YouTube. Hands-on experience in developing and executing marketing strategies on social media platforms such as Facebook, Instagram (IG), and TikTok. A solid understanding of social media marketing best practices and trends. Knowledge of key performance indicators (KPIs) relevant to digital marketing and the ability to optimize campaigns accordingly. Bonus if you have video, property, furniture or interior design experience/background.",Assistant Marketing Manager,Singapore,"Chi tiết công việc Assistant Marketing Manager tại Singapore Furniture Rental Qualifications: Proven experience in marketing management Strong leadership and team management skills. Excellent communication and interpersonal skills. Proficiency in using marketing software and platform Strong analytical and problem-solving abilities. Ability to adapt to changing market conditions and technologies. Creative thinking and a results-oriented mindset. Specific Additional Requirements: Proven experience in SME (Small and Medium-sized Enterprises) marketing. Proficiency in creating and managing digital advertising campaigns on Google and YouTube. Hands-on experience in developing and executing marketing strategies on social media platforms such as Facebook, Instagram (IG), and TikTok. A solid understanding of social media marketing best practices and trends. Knowledge of key performance indicators (KPIs) relevant to digital marketing and the ability to optimize campaigns accordingly. Bonus if you have video, property, furniture or interior design experience/background.",Competitive,28-11-2023
Elite Asia,"Chi tiết công việc English Translator Freelance Remote tại Elite Asia ELITE ASIA is looking for qualified freelance Translator across Asia to join our freelancing team who are available to provide [Any Language] to English Our requirements are as follows: Proven work experience as a Translator and/or similar role Preferably native English Excellent proofreading skills with the ability to identify grammar, spelling, and punctuation errors Willing to take a pre-test for each industry chosen Good knowledge of content editing tools Familiarity with translation software Perfect time management skill Benefits being our Freelancer: Immense flexibility of location Opportunity to earn more Multi-faceted exposure It is all about your choice Available Industry: Art & Entertainment Banking & Finance Education & Training Gaming Government Industrial & Manufacturing Legal Media & Marketing Pharmaceutical, Medical & Healthcare Retail & E-Commerce Technology Travel & Hospitality Interested applicants, please send in your resume to our website career. Should your application be shortlisted, we will notify you by email.",English Translator Freelance Remote,Singapore,"Chi tiết công việc English Translator Freelance Remote tại Elite Asia ELITE ASIA is looking for qualified freelance Translator across Asia to join our freelancing team who are available to provide [Any Language] to English Our requirements are as follows: Proven work experience as a Translator and/or similar role Preferably native English Excellent proofreading skills with the ability to identify grammar, spelling, and punctuation errors Willing to take a pre-test for each industry chosen Good knowledge of content editing tools Familiarity with translation software Perfect time management skill Benefits being our Freelancer: Immense flexibility of location Opportunity to earn more Multi-faceted exposure It is all about your choice Available Industry: Art & Entertainment Banking & Finance Education & Training Gaming Government Industrial & Manufacturing Legal Media & Marketing Pharmaceutical, Medical & Healthcare Retail & E-Commerce Technology Travel & Hospitality Interested applicants, please send in your resume to our website career. Should your application be shortlisted, we will notify you by email.",Competitive,27-11-2023
Aha AI,"Chi tiết công việc SDET (🇺🇸 Full-Remote) tại Aha AI About Us We are a rapidly growing software technology startup from Silicon Valley, founded by top engineers from Stanford and MIT. Our dynamic team brings together extensive experience and diverse backgrounds in finance and consulting from New York, San Francisco, and Chicago. As a fully remote company, we offer a unique opportunity for exceptional individuals to join our team. We foster a culture that values both practicality and creativity, providing an meritocratic environment for you to showcase your skills and contribute to the creation of innovative products. Ready to join our team? Apply now at linktr.ee/growaha.",SDET (🇺🇸 Full-Remote),Singapore,"Chi tiết công việc SDET (🇺🇸 Full-Remote) tại Aha AI About Us We are a rapidly growing software technology startup from Silicon Valley, founded by top engineers from Stanford and MIT. Our dynamic team brings together extensive experience and diverse backgrounds in finance and consulting from New York, San Francisco, and Chicago. As a fully remote company, we offer a unique opportunity for exceptional individuals to join our team. We foster a culture that values both practicality and creativity, providing an meritocratic environment for you to showcase your skills and contribute to the creation of innovative products. Ready to join our team? Apply now at linktr.ee/growaha.",Competitive,19-11-2023
Aha AI,"Chi tiết công việc Marketing Specialist (🇺🇸 Full-Remote) tại Aha AI About Us We are a rapidly growing software technology startup from Silicon Valley, founded by top engineers from Stanford and MIT. Our dynamic team brings together extensive experience and diverse backgrounds in finance and consulting from New York, San Francisco, and Chicago. As a fully remote company, we offer a unique opportunity for exceptional individuals to join our team. We foster a culture that values both practicality and creativity, providing an meritocratic environment for you to showcase your skills and contribute to the creation of innovative products. Ready to join our team? Apply now at linktr.ee/growaha.",Marketing Specialist (🇺🇸 Full-Remote),Singapore,"Chi tiết công việc Marketing Specialist (🇺🇸 Full-Remote) tại Aha AI About Us We are a rapidly growing software technology startup from Silicon Valley, founded by top engineers from Stanford and MIT. Our dynamic team brings together extensive experience and diverse backgrounds in finance and consulting from New York, San Francisco, and Chicago. As a fully remote company, we offer a unique opportunity for exceptional individuals to join our team. We foster a culture that values both practicality and creativity, providing an meritocratic environment for you to showcase your skills and contribute to the creation of innovative products. Ready to join our team? Apply now at linktr.ee/growaha.",Competitive,19-11-2023
Aha AI,"Chi tiết công việc Marketing Specialist (🇺🇸 Full-Remote) tại Aha AI About Us We are a rapidly growing software technology startup from Silicon Valley, founded by top engineers from Stanford and MIT. Our dynamic team brings together extensive experience and diverse backgrounds in finance and consulting from New York, San Francisco, and Chicago. As a fully remote company, we offer a unique opportunity for exceptional individuals to join our team. We foster a culture that values both practicality and creativity, providing an meritocratic environment for you to showcase your skills and contribute to the creation of innovative products. Ready to join our team? Apply now at linktr.ee/growaha.",Marketing Specialist (🇺🇸 Full-Remote),Singapore,"Chi tiết công việc Marketing Specialist (🇺🇸 Full-Remote) tại Aha AI About Us We are a rapidly growing software technology startup from Silicon Valley, founded by top engineers from Stanford and MIT. Our dynamic team brings together extensive experience and diverse backgrounds in finance and consulting from New York, San Francisco, and Chicago. As a fully remote company, we offer a unique opportunity for exceptional individuals to join our team. We foster a culture that values both practicality and creativity, providing an meritocratic environment for you to showcase your skills and contribute to the creation of innovative products. Ready to join our team? Apply now at linktr.ee/growaha.",Competitive,19-11-2023
Aha AI,"",Product Manager PM (🇺🇸 Full-Remote),Singapore,"",Competitive,19-11-2023
Aunty Pte Ltd,"Chi tiết công việc Operations Specialist (HR and Payroll Executive) tại Aunty Pte Ltd We are seeking a dynamic and results-driven Operations Associate to join our fast-growing babysitting startup as the right hand to the CEO. The ideal candidate will play a pivotal role in overseeing day-to-day operations, ensuring exceptional customer experiences, streamlining processes, and identifying opportunities for operational improvements. As a critical member of the team, you will be instrumental in driving the growth and success of the company. Key Responsibilities: Manage and optimize the daily operations of the company, ensuring smooth, efficient, and high-quality service delivery. Establish and maintain strong customer relationships to drive customer satisfaction and loyalty. Efficiently manage scheduling and ensure the timely placement of caregivers with families. Measure and analyse key performance indicators to track progress and success. Oversee the recruitment process for caregivers, conducting interviews, background checks, and reference verifications. Continuously identify and implement process improvements to enhance operational efficiency. Qualifications: A bachelor's degree in any discipline. Demonstrate strong work ethics and the ability to collaborate effectively. Proficiency in using Microsoft Excel and other relevant software tools for data analysis and reporting. Proven experience in an operational role, preferably in a startup or rapidly growing company. A commitment to maintaining the highest standards of childcare and client satisfaction. Strong communication and interpersonal skills, with a customer-centric approach. This is an opportunity to make a meaningful impact on families and children's lives. If you are passionate about childcare and operations management, join us in our mission!",Operations Specialist (HR and Payroll Executive),Singapore,"Chi tiết công việc Operations Specialist (HR and Payroll Executive) tại Aunty Pte Ltd We are seeking a dynamic and results-driven Operations Associate to join our fast-growing babysitting startup as the right hand to the CEO. The ideal candidate will play a pivotal role in overseeing day-to-day operations, ensuring exceptional customer experiences, streamlining processes, and identifying opportunities for operational improvements. As a critical member of the team, you will be instrumental in driving the growth and success of the company. Key Responsibilities: Manage and optimize the daily operations of the company, ensuring smooth, efficient, and high-quality service delivery. Establish and maintain strong customer relationships to drive customer satisfaction and loyalty. Efficiently manage scheduling and ensure the timely placement of caregivers with families. Measure and analyse key performance indicators to track progress and success. Oversee the recruitment process for caregivers, conducting interviews, background checks, and reference verifications. Continuously identify and implement process improvements to enhance operational efficiency. Qualifications: A bachelor's degree in any discipline. Demonstrate strong work ethics and the ability to collaborate effectively. Proficiency in using Microsoft Excel and other relevant software tools for data analysis and reporting. Proven experience in an operational role, preferably in a startup or rapidly growing company. A commitment to maintaining the highest standards of childcare and client satisfaction. Strong communication and interpersonal skills, with a customer-centric approach. This is an opportunity to make a meaningful impact on families and children's lives. If you are passionate about childcare and operations management, join us in our mission!",Competitive,24-11-2023
GiftGood,"Chi tiết công việc eCommerce Business & Operations Intern (6-month Internship) tại GiftGood KEY DETAILS: This is a 6-month full-time internship with in-person working arrangements. Internship stipend: SGD1,000 - SGD1,500/month, depending on experience and ability. Preferred start date: Jan/Feb 2024 Preferred end date: Jul/Aug 2024 It’s a plus if you can start earlier. Working hours: Mondays - Fridays, 9am - 6pm Saturdays, 1pm - 6pm Closed on PHs Ad hoc support: Your assistance may be required on selected Sundays and/or PHs based on business needs such as events & trade shows and festive periods. Such ad hoc assistance will be discussed with you in advance and will be mutually agreed upon, subject to your availability. RESPONSIBILITIES: Manage end-to-end online & corporate order fulfillment: Order picking & packing, card writing, ribbon tying, shipping label printing, and getting ready for dispatch Ensure all deliveries are matched, dispatched, and delivered promptly & with great care Provide briefing to delivery agents on how to handle the gift boxes, what to take note of at the point of delivery, and other key SOPs when they collect the items Track delivery status till all the deliveries for the day have been completed Coordinate with the recipient/sender/delivery agent when there are delivery issues (eg. the delivery agent is running late, wrong address, etc.) and resolve any issue promptly Provide end-of-day daily updates on orders & delivery status to team leader Alert team leader on any delivery issue encountered in the day that requires further follow-up with sender/recipient/delivery team Ensure the warehouse and workplace are organized and cleaned after each working day Customer Support & Feedback Collection: Follow up with customers for feedback and improvement ideas Follow up with recipients to ensure they have received the gift package Monitor delivery performance & feedback performance trends over time for discussions on actionable improvements Proactively propose and implement new ideas to improve operational efficiency and effectiveness Inventory Handing: Receive inventory, count incoming stock as per Delivery Order, and organise them in the storage Perform monthly inventory count Assist team leader in coordinating with business partners & suppliers for inventory top-ups, stock availability checks, and other related projects Brand & Product Curation: Perform research for suitable products from up-and-coming local & international brands Assist in outreach and onboarding new brands and products Assist in curating gift sets for specific festive themes and year-round occasions Assist in taking photos of products/gift sets Other Marketing & Business Tasks: Support with social media, email marketing & content marketing, as and when applicable Support with corporate sales proposal preparation & bidding process, as and when applicable Support pop-up events, as and when applicable Other ad-hoc duties as assigned by team leader WHO YOU ARE: Self-motivated, independent, passionate problem-solver Able to handle daily operations independently with minimal supervision Possess a willingness to learn, stay open to feedback, and adapt fast Courageous to drive changes and challenge the status quo Have great attention to detail and enjoy keeping things organized Show great empathy for customers, recipients, delivery agents, and partners Be a proactive and collaborative team player WHAT WE OFFER: Opportunities to make an impact, contribute ideas, and see them happen A fast-paced environment that pushes you to grow professionally and personally Open, flat structure with the chance to learn about the business directly from the management team An inclusive culture that encourages you to be yourself and be bold Contribute to the growth of GiftGood as well as up-and-coming impact-driven brands Opportunities to have hands-on experience with in-demand software & tools such as Shopify, Omnisend, and Ahrefs",eCommerce Business & Operations Intern (6-month Internship),Singapore,"Chi tiết công việc eCommerce Business & Operations Intern (6-month Internship) tại GiftGood KEY DETAILS: This is a 6-month full-time internship with in-person working arrangements. Internship stipend: SGD1,000 - SGD1,500/month, depending on experience and ability. Preferred start date: Jan/Feb 2024 Preferred end date: Jul/Aug 2024 It’s a plus if you can start earlier. Working hours: Mondays - Fridays, 9am - 6pm Saturdays, 1pm - 6pm Closed on PHs Ad hoc support: Your assistance may be required on selected Sundays and/or PHs based on business needs such as events & trade shows and festive periods. Such ad hoc assistance will be discussed with you in advance and will be mutually agreed upon, subject to your availability. RESPONSIBILITIES: Manage end-to-end online & corporate order fulfillment: Order picking & packing, card writing, ribbon tying, shipping label printing, and getting ready for dispatch Ensure all deliveries are matched, dispatched, and delivered promptly & with great care Provide briefing to delivery agents on how to handle the gift boxes, what to take note of at the point of delivery, and other key SOPs when they collect the items Track delivery status till all the deliveries for the day have been completed Coordinate with the recipient/sender/delivery agent when there are delivery issues (eg. the delivery agent is running late, wrong address, etc.) and resolve any issue promptly Provide end-of-day daily updates on orders & delivery status to team leader Alert team leader on any delivery issue encountered in the day that requires further follow-up with sender/recipient/delivery team Ensure the warehouse and workplace are organized and cleaned after each working day Customer Support & Feedback Collection: Follow up with customers for feedback and improvement ideas Follow up with recipients to ensure they have received the gift package Monitor delivery performance & feedback performance trends over time for discussions on actionable improvements Proactively propose and implement new ideas to improve operational efficiency and effectiveness Inventory Handing: Receive inventory, count incoming stock as per Delivery Order, and organise them in the storage Perform monthly inventory count Assist team leader in coordinating with business partners & suppliers for inventory top-ups, stock availability checks, and other related projects Brand & Product Curation: Perform research for suitable products from up-and-coming local & international brands Assist in outreach and onboarding new brands and products Assist in curating gift sets for specific festive themes and year-round occasions Assist in taking photos of products/gift sets Other Marketing & Business Tasks: Support with social media, email marketing & content marketing, as and when applicable Support with corporate sales proposal preparation & bidding process, as and when applicable Support pop-up events, as and when applicable Other ad-hoc duties as assigned by team leader WHO YOU ARE: Self-motivated, independent, passionate problem-solver Able to handle daily operations independently with minimal supervision Possess a willingness to learn, stay open to feedback, and adapt fast Courageous to drive changes and challenge the status quo Have great attention to detail and enjoy keeping things organized Show great empathy for customers, recipients, delivery agents, and partners Be a proactive and collaborative team player WHAT WE OFFER: Opportunities to make an impact, contribute ideas, and see them happen A fast-paced environment that pushes you to grow professionally and personally Open, flat structure with the chance to learn about the business directly from the management team An inclusive culture that encourages you to be yourself and be bold Contribute to the growth of GiftGood as well as up-and-coming impact-driven brands Opportunities to have hands-on experience with in-demand software & tools such as Shopify, Omnisend, and Ahrefs","SGD1N-SGD1,5N",08-12-2023
