companyName,description,jobName,location,require,salary,timePost
RYSE Marketing Group,Chi tiết công việc Business Development Associate (Fresh Grad Welcome) tại RYSE Marketing Group “Creating opportunities means looking where others are not” ROLE Understand customer's interests and requirements to provide the best customer service Meeting with customers on a day-to-day basis Co-ordinate presentations such as getting relevant materials WORKING HOURS & LOCATION Monday to Friday 830AM-4PM Nearest MRT: Raffles Place MRT HIGHLIGHTS Overseas traveling opportunity Asian-wide (when borders are opened) Supportive and fun working environment Exciting company bonding events Career growth and advancements,Business Development Associate (Fresh Grad Welcome),Singapore,Chi tiết công việc Business Development Associate (Fresh Grad Welcome) tại RYSE Marketing Group “Creating opportunities means looking where others are not” ROLE Understand customer's interests and requirements to provide the best customer service Meeting with customers on a day-to-day basis Co-ordinate presentations such as getting relevant materials WORKING HOURS & LOCATION Monday to Friday 830AM-4PM Nearest MRT: Raffles Place MRT HIGHLIGHTS Overseas traveling opportunity Asian-wide (when borders are opened) Supportive and fun working environment Exciting company bonding events Career growth and advancements,"SGD3N-SGD3,1N",11-12-2023
Rampage Organisation,"Chi tiết công việc Junior Sales Development Representative (JUST GRAD/ORD) tại Rampage Organisation Just graduated? Are you an outgoing, energetic person who enjoys communicating with and assisting others? Well, congratulations! You have the opportunity to work in a dynamic, ever-changing organization! Your role: - Capable of providing excellent customer service - Capable of communicating with people at all levels - Capable of developing and maintaining customer relationships to stimulate future sales opportunities What are your opportunities? - Achievable goals, tons of personalized mentoring - The opportunity to build & advance your career - Exposure to various departments within the company",Junior Sales Development Representative (JUST GRAD/ORD),Singapore,"Chi tiết công việc Junior Sales Development Representative (JUST GRAD/ORD) tại Rampage Organisation Just graduated? Are you an outgoing, energetic person who enjoys communicating with and assisting others? Well, congratulations! You have the opportunity to work in a dynamic, ever-changing organization! Your role: - Capable of providing excellent customer service - Capable of communicating with people at all levels - Capable of developing and maintaining customer relationships to stimulate future sales opportunities What are your opportunities? - Achievable goals, tons of personalized mentoring - The opportunity to build & advance your career - Exposure to various departments within the company","SGD2,9N-SGD3,4N",11-12-2023
Rampage Organisation,"Chi tiết công việc Junior Sales Development Representative (JUST GRAD/ORD) tại Rampage Organisation Just graduated? Are you an outgoing, energetic person who enjoys communicating with and assisting others? Well, congratulations! You have the opportunity to work in a dynamic, ever-changing organization! Your role: - Capable of providing excellent customer service - Capable of communicating with people at all levels - Capable of developing and maintaining customer relationships to stimulate future sales opportunities What are your opportunities? - Achievable goals, tons of personalized mentoring - The opportunity to build & advance your career - Exposure to various departments within the company",Junior Sales Development Representative (JUST GRAD/ORD),Singapore,"Chi tiết công việc Junior Sales Development Representative (JUST GRAD/ORD) tại Rampage Organisation Just graduated? Are you an outgoing, energetic person who enjoys communicating with and assisting others? Well, congratulations! You have the opportunity to work in a dynamic, ever-changing organization! Your role: - Capable of providing excellent customer service - Capable of communicating with people at all levels - Capable of developing and maintaining customer relationships to stimulate future sales opportunities What are your opportunities? - Achievable goals, tons of personalized mentoring - The opportunity to build & advance your career - Exposure to various departments within the company","SGD2,9N-SGD3,4N",11-12-2023
RYSE Marketing Group,"Chi tiết công việc Events Marketing Professionals tại RYSE Marketing Group The secret of getting AHEAD is getting STARTED. Are you an ambitious, goal-focused and hard-worker? Then we want you! ABOUT US A leader in sales industry, representing well-known clients in various industry to provide marketing solutions for them. With Covid-19, whereas many companies are affected, we continue to expand and create new records for our clients! YOUR BENEFITS * Career Advancement Entirely based on your effort and hard-work. No certifications, bootlicking and years of experience required. * Personal Development Personalized mentorship for each individual to ensure we assist in your career and personal growth * Team Activities Sports, food, games etc. You name it, we got it! YOUR ROLE * Maintaining Good Relationship Ensuring you have the best customer service with the mindset of having integrity not only to the clients but to the team as well. * Sales Presentation Able to perform simple and straightforward presentation. * Good First Impression Having good image, presentable and able to converse with people.",Events Marketing Professionals,Singapore,"Chi tiết công việc Events Marketing Professionals tại RYSE Marketing Group The secret of getting AHEAD is getting STARTED. Are you an ambitious, goal-focused and hard-worker? Then we want you! ABOUT US A leader in sales industry, representing well-known clients in various industry to provide marketing solutions for them. With Covid-19, whereas many companies are affected, we continue to expand and create new records for our clients! YOUR BENEFITS * Career Advancement Entirely based on your effort and hard-work. No certifications, bootlicking and years of experience required. * Personal Development Personalized mentorship for each individual to ensure we assist in your career and personal growth * Team Activities Sports, food, games etc. You name it, we got it! YOUR ROLE * Maintaining Good Relationship Ensuring you have the best customer service with the mindset of having integrity not only to the clients but to the team as well. * Sales Presentation Able to perform simple and straightforward presentation. * Good First Impression Having good image, presentable and able to converse with people.",Competitive,11-12-2023
Trueworld Studios,"Chi tiết công việc The 3D Animator tại Trueworld Studios As artists, we create. Soooooo if you don't have that intention swipe left, everyone else please read on: We are looking for someone \"prepared\" with a prepared portfolio because communication is important to us. (You can come vibe in our community discord. We love artists because we are all artists too!) ---------------------------------------------------------------------- Candidates must show: A fundamental understanding of design Be able to adapt and contribute as a team member and artist. The ability to create Animations in a Game-ready pipeline. A good attitude and outlook towards learning and adapting. Pride in their work and workflow. Taste. Candidates must be competent and familiar with the following: Blender Maya etc. (any additional tools which reside in the game animation pipeline, please mention them in your portfolio) Additional Skills which we look out for: Rigging for Game Engines (Characters and Props). Understanding the technical constraints of working with Game Engines and how to produce creative solutions around these constraints. Consistency in style and character. Viewmodel Animations. Optimising Rigs and Animations for Game Engines. Prior Experience working with Unreal Engine 4/5. Prior Experience working with Unity. Don't worry about being formal with your application, we make games, we know how to have fun.",The 3D Animator,Singapore,"Chi tiết công việc The 3D Animator tại Trueworld Studios As artists, we create. Soooooo if you don't have that intention swipe left, everyone else please read on: We are looking for someone \"prepared\" with a prepared portfolio because communication is important to us. (You can come vibe in our community discord. We love artists because we are all artists too!) ---------------------------------------------------------------------- Candidates must show: A fundamental understanding of design Be able to adapt and contribute as a team member and artist. The ability to create Animations in a Game-ready pipeline. A good attitude and outlook towards learning and adapting. Pride in their work and workflow. Taste. Candidates must be competent and familiar with the following: Blender Maya etc. (any additional tools which reside in the game animation pipeline, please mention them in your portfolio) Additional Skills which we look out for: Rigging for Game Engines (Characters and Props). Understanding the technical constraints of working with Game Engines and how to produce creative solutions around these constraints. Consistency in style and character. Viewmodel Animations. Optimising Rigs and Animations for Game Engines. Prior Experience working with Unreal Engine 4/5. Prior Experience working with Unity. Don't worry about being formal with your application, we make games, we know how to have fun.",Competitive,11-12-2023
RYSE Marketing Group,Chi tiết công việc Business Development Representative (Fresh Grad/ORD Welcome) tại RYSE Marketing Group “Creating opportunities means looking where others are not” ROLE Understand customer's interests and requirements to provide the best customer service Meeting with customers on a day-to-day basis Co-ordinate presentations such as getting relevant materials WORKING HOURS & LOCATION Monday to Friday 830AM-4PM Nearest MRT: Raffles Place MRT HIGHLIGHTS Overseas traveling opportunity Asian-wide (when borders are opened) Supportive and fun working environment Exciting company bonding events Career growth and advancements,Business Development Representative (Fresh Grad/ORD Welcome),Singapore,Chi tiết công việc Business Development Representative (Fresh Grad/ORD Welcome) tại RYSE Marketing Group “Creating opportunities means looking where others are not” ROLE Understand customer's interests and requirements to provide the best customer service Meeting with customers on a day-to-day basis Co-ordinate presentations such as getting relevant materials WORKING HOURS & LOCATION Monday to Friday 830AM-4PM Nearest MRT: Raffles Place MRT HIGHLIGHTS Overseas traveling opportunity Asian-wide (when borders are opened) Supportive and fun working environment Exciting company bonding events Career growth and advancements,SGD3N-SGD5N,11-12-2023
Royal Org,"Chi tiết công việc Sale & Marketing tại Royal Org JOB DESCRIPTIONS: ✨️Sales & Marketing Representative✨️ Looking for Opportunities or interested in the Sales and Marketing Industry? Look no further! This is the opportunity you have been looking for. TAKE YOUR FIRST STEP OR STAY AT THE SAME SPOT !!! 😌 NO EXPERIENCE / QUALIFICATION needed 🇸🇬 Singaporean/PR only 🙆🏻‍♂️ Fun & Friendly Environment ✈️ Overseas trip Whats in it for you? ✅Sales & Business building Training ✅Mentorship, Guidance and Advancements ! ✅Learn about Independence and Entrepreneurship 💡 🔈Job scope includes: 1. Representing MNC's , NGO'S clients 2. Guiding a Team and Business Building 3. Leading your own business Name: Email: Contact number : Highest qualification : Age : Earliest Start date : Connect and send your resume to me !",Sale & Marketing,Singapore,"Chi tiết công việc Sale & Marketing tại Royal Org JOB DESCRIPTIONS: ✨️Sales & Marketing Representative✨️ Looking for Opportunities or interested in the Sales and Marketing Industry? Look no further! This is the opportunity you have been looking for. TAKE YOUR FIRST STEP OR STAY AT THE SAME SPOT !!! 😌 NO EXPERIENCE / QUALIFICATION needed 🇸🇬 Singaporean/PR only 🙆🏻‍♂️ Fun & Friendly Environment ✈️ Overseas trip Whats in it for you? ✅Sales & Business building Training ✅Mentorship, Guidance and Advancements ! ✅Learn about Independence and Entrepreneurship 💡 🔈Job scope includes: 1. Representing MNC's , NGO'S clients 2. Guiding a Team and Business Building 3. Leading your own business Name: Email: Contact number : Highest qualification : Age : Earliest Start date : Connect and send your resume to me !",SGD3N-SGD4N,11-12-2023
RYSE Marketing Group,"Chi tiết công việc Junior Marketing Associate (Entry Level) tại RYSE Marketing Group The secret of getting AHEAD is getting STARTED. Are you an ambitious, goal-focused and hard-worker? Then we want you! ABOUT US A leader in sales industry, representing well-known clients in various industry to provide marketing solutions for them. With Covid-19, whereas many companies are affected, we continue to expand and create new records for our clients! YOUR BENEFITS * Career Advancement Entirely based on your effort and hard-work. No certifications, bootlicking and years of experience required. * Personal Development Personalized mentorship for each individual to ensure we assist in your career and personal growth * Team Activities Sports, food, games etc. You name it, we got it! YOUR ROLE * Maintaining Good Relationship Ensuring you have the best customer service with the mindset of having integrity not only to the clients but to the team as well. * Sales Presentation Able to perform simple and straightforward presentation. * Good First Impression Having good image, presentable and able to converse with people.",Junior Marketing Associate (Entry Level),Singapore,"Chi tiết công việc Junior Marketing Associate (Entry Level) tại RYSE Marketing Group The secret of getting AHEAD is getting STARTED. Are you an ambitious, goal-focused and hard-worker? Then we want you! ABOUT US A leader in sales industry, representing well-known clients in various industry to provide marketing solutions for them. With Covid-19, whereas many companies are affected, we continue to expand and create new records for our clients! YOUR BENEFITS * Career Advancement Entirely based on your effort and hard-work. No certifications, bootlicking and years of experience required. * Personal Development Personalized mentorship for each individual to ensure we assist in your career and personal growth * Team Activities Sports, food, games etc. You name it, we got it! YOUR ROLE * Maintaining Good Relationship Ensuring you have the best customer service with the mindset of having integrity not only to the clients but to the team as well. * Sales Presentation Able to perform simple and straightforward presentation. * Good First Impression Having good image, presentable and able to converse with people.",SGD3N-SGD5N,11-12-2023
Team Synergy,"Chi tiết công việc Project Management Trainee [Entry Level] tại Team Synergy Ready to be a game changer? We're looking for ambitious individuals who are willing to learn & likes to have fun to join us in expanding the company! Responsibilities: -Work in a team-based environment -Brand enhancement for our reputable clients and their respective services -Manage customer relationship and provide great customer service -Project and campaign management Benefits: -Fun & Exciting Travelling Opportunities -Learning and Personal Development -Career Progression to lead & manage our team & clients for us Sounds like you? Wait no more, Apply now! *Only shortlisted candidates will be contacted.",Project Management Trainee [Entry Level],Singapore,"Chi tiết công việc Project Management Trainee [Entry Level] tại Team Synergy Ready to be a game changer? We're looking for ambitious individuals who are willing to learn & likes to have fun to join us in expanding the company! Responsibilities: -Work in a team-based environment -Brand enhancement for our reputable clients and their respective services -Manage customer relationship and provide great customer service -Project and campaign management Benefits: -Fun & Exciting Travelling Opportunities -Learning and Personal Development -Career Progression to lead & manage our team & clients for us Sounds like you? Wait no more, Apply now! *Only shortlisted candidates will be contacted.","SGD2,5N-SGD4,5N",11-12-2023
RYSE Marketing Group,"Chi tiết công việc Junior Sales Associate (Entry Level) tại RYSE Marketing Group The secret of getting AHEAD is getting STARTED. Are you an ambitious, goal-focused and hard-worker? Then we want you! ABOUT US A leader in sales industry, representing well-known clients in various industry to provide marketing solutions for them. With Covid-19, whereas many companies are affected, we continue to expand and create new records for our clients! YOUR BENEFITS Career Advancement Entirely based on your effort and hard-work. No certifications, bootlicking and years of experience required. Personal Development Personalized mentorship for each individual to ensure we assist in your career and personal growth Team Activities Sports, food, games etc. You name it, we got it! YOUR ROLE Maintaining Good Relationship Ensuring you have the best customer service with the mindset of having integrity not only to the clients but to the team as well. Sales Presentation Able to perform simple and straightforward presentation. Good First Impression Having good image, presentable and able to converse with people.",Junior Sales Associate (Entry Level),Singapore,"Chi tiết công việc Junior Sales Associate (Entry Level) tại RYSE Marketing Group The secret of getting AHEAD is getting STARTED. Are you an ambitious, goal-focused and hard-worker? Then we want you! ABOUT US A leader in sales industry, representing well-known clients in various industry to provide marketing solutions for them. With Covid-19, whereas many companies are affected, we continue to expand and create new records for our clients! YOUR BENEFITS Career Advancement Entirely based on your effort and hard-work. No certifications, bootlicking and years of experience required. Personal Development Personalized mentorship for each individual to ensure we assist in your career and personal growth Team Activities Sports, food, games etc. You name it, we got it! YOUR ROLE Maintaining Good Relationship Ensuring you have the best customer service with the mindset of having integrity not only to the clients but to the team as well. Sales Presentation Able to perform simple and straightforward presentation. Good First Impression Having good image, presentable and able to converse with people.",SGD3N-SGD5N,11-12-2023
Team Synergy,Chi tiết công việc Marketing Executive tại Team Synergy We are looking for a game changer who is seeking their next career opportunity in a fun and exciting environment! Scope: -Brand enhancement of our reputable clients and their respective services -Provide great customer service -Work closely in a team-based environment -Implement and execute marketing strategies -Developing and learning coaching skills in leadership roles -Project and campaign management Benefits: -Travelling opportunities for enhanced learning -Exciting role with excellent growth opportunities -Vibrant and fun environment -One on one mentorship -Personal development opportunities Excel together in a team based environment today! Get ready to lead yourself to achieve your personal & career ambitions with us. Apply now! We will be contacting you if you are shortlisted.,Marketing Executive,Singapore,Chi tiết công việc Marketing Executive tại Team Synergy We are looking for a game changer who is seeking their next career opportunity in a fun and exciting environment! Scope: -Brand enhancement of our reputable clients and their respective services -Provide great customer service -Work closely in a team-based environment -Implement and execute marketing strategies -Developing and learning coaching skills in leadership roles -Project and campaign management Benefits: -Travelling opportunities for enhanced learning -Exciting role with excellent growth opportunities -Vibrant and fun environment -One on one mentorship -Personal development opportunities Excel together in a team based environment today! Get ready to lead yourself to achieve your personal & career ambitions with us. Apply now! We will be contacting you if you are shortlisted.,Competitive,11-12-2023
Ancestry Marketing Group,"Chi tiết công việc Marketing Executive tại Ancestry Marketing Group Are you a go-getter with excellent communication skills and a drive to exceed targets? About Us: ancestrymarketing.org Responsibilities: • Identify and pursue new opportunities • Build strong customer relationships • Collaborate with the sales team to achieve team goals Requirements: • Excellent communication and interpersonal skills • Self-motivated and goal-oriented • Keen in learning and self-growth development No minimum qualification🤞🏻 Training provided✅ Travel opportunities 🛩 Positive environment for growth and development😊 Work hard, play hard🥳 Provide us with these info Name: Nationality: Age: Earliest availability: Contact number: Resume: we will 📞 call you within 3 working days once you are shortlisted! Join our team and be part of our success story at Ancestry Marketing Group!",Marketing Executive,Singapore,"Chi tiết công việc Marketing Executive tại Ancestry Marketing Group Are you a go-getter with excellent communication skills and a drive to exceed targets? About Us: ancestrymarketing.org Responsibilities: • Identify and pursue new opportunities • Build strong customer relationships • Collaborate with the sales team to achieve team goals Requirements: • Excellent communication and interpersonal skills • Self-motivated and goal-oriented • Keen in learning and self-growth development No minimum qualification🤞🏻 Training provided✅ Travel opportunities 🛩 Positive environment for growth and development😊 Work hard, play hard🥳 Provide us with these info Name: Nationality: Age: Earliest availability: Contact number: Resume: we will 📞 call you within 3 working days once you are shortlisted! Join our team and be part of our success story at Ancestry Marketing Group!",Competitive,11-12-2023
Trueworld Studios,"Chi tiết công việc A Concept Artist tại Trueworld Studios As artists, we create. Soooooo if you don't have that intention swipe left, everyone else please read on: We are looking for someone \"prepared\" with a prepared portfolio because communication is important to us. (You can come vibe in our community discord. We love artists because we are all artists too!) ---------------------------------------------------------------------- Candidates must show: A fundamental understanding of design Be able to adapt and contribute as a team member and artist. The ability to rapidly and vigorously create and conceptualise from design briefs at varying levels of abstraction. Understand of Art direction to iterate and innovate on concepts. Character Design, (Both Characters and Environments) A good attitude and outlook towards learning and adapting. Pride in their work and workflow. Taste. Candidates must be competent and familiar with the following: Clip Studio Paint Photoshop etc. (for any additional tools, please mention them in your portfolio) Additional Skills which we look out for: Understanding the technical constraints of working with Game Engines and how to produce creative solutions around these constraints. Ability to work with both 2D and 3D conceptualisation. Speed Consistency in style and character. Familiarity with mechanical concepts Prior Experience working with Unreal Engine 4/5. Prior Experience working with Unity. Don't worry about being formal with your application, we make games, we know how to have fun.",A Concept Artist,Singapore,"Chi tiết công việc A Concept Artist tại Trueworld Studios As artists, we create. Soooooo if you don't have that intention swipe left, everyone else please read on: We are looking for someone \"prepared\" with a prepared portfolio because communication is important to us. (You can come vibe in our community discord. We love artists because we are all artists too!) ---------------------------------------------------------------------- Candidates must show: A fundamental understanding of design Be able to adapt and contribute as a team member and artist. The ability to rapidly and vigorously create and conceptualise from design briefs at varying levels of abstraction. Understand of Art direction to iterate and innovate on concepts. Character Design, (Both Characters and Environments) A good attitude and outlook towards learning and adapting. Pride in their work and workflow. Taste. Candidates must be competent and familiar with the following: Clip Studio Paint Photoshop etc. (for any additional tools, please mention them in your portfolio) Additional Skills which we look out for: Understanding the technical constraints of working with Game Engines and how to produce creative solutions around these constraints. Ability to work with both 2D and 3D conceptualisation. Speed Consistency in style and character. Familiarity with mechanical concepts Prior Experience working with Unreal Engine 4/5. Prior Experience working with Unity. Don't worry about being formal with your application, we make games, we know how to have fun.",Competitive,11-12-2023
A.scend International,"Chi tiết công việc IMMEDIATE START- Junior Marketing (No experience needed) tại A.scend International About A.scend We have served and represented hundreds of clientele from various industries across the globe. We are always constantly upgrading to meet, and match clients' expectations and have proven success in the vast rapidly growing world and industries. Hence, we are constantly changing the game, trying out new things, growing and developing ourselves to various roles and we encourage our crew to do the same. As a growth rocket ship, there is unlimited opportunity to grow and learn with us. In this role: - require to learn and build the sales process from scratch (canvassing to acquire new leads-->follow up---> present and provide solutions to customers---> close deals - able to maintain and build professional long business relationships with the customers. - providing ultimate customer support and services. - outgoing personality- will need you to take the shortest time to work and learn together with our team - able to work and thrives in a fast-paced work environment It's an excellent time to join us now, because: - High Attractive commission & incentives - International exposure- learn and engage with people from different cultural backgrounds. - Proven track record - we provide, train and cater to assist you in building up versatile skill sets - You are not alone! We value the people and team! Is never a day or bored with us! - Most importantly- your career and personal development, cause we care! We'd love to hear from you and join our crew!!! - Immediate availability will be a plus point! - You will be contacted for a phone screening within 2-3 working days if you are shortlisted. - SEND YOUR INTEREST NOW!",IMMEDIATE START- Junior Marketing (No experience needed),Singapore,"Chi tiết công việc IMMEDIATE START- Junior Marketing (No experience needed) tại A.scend International About A.scend We have served and represented hundreds of clientele from various industries across the globe. We are always constantly upgrading to meet, and match clients' expectations and have proven success in the vast rapidly growing world and industries. Hence, we are constantly changing the game, trying out new things, growing and developing ourselves to various roles and we encourage our crew to do the same. As a growth rocket ship, there is unlimited opportunity to grow and learn with us. In this role: - require to learn and build the sales process from scratch (canvassing to acquire new leads-->follow up---> present and provide solutions to customers---> close deals - able to maintain and build professional long business relationships with the customers. - providing ultimate customer support and services. - outgoing personality- will need you to take the shortest time to work and learn together with our team - able to work and thrives in a fast-paced work environment It's an excellent time to join us now, because: - High Attractive commission & incentives - International exposure- learn and engage with people from different cultural backgrounds. - Proven track record - we provide, train and cater to assist you in building up versatile skill sets - You are not alone! We value the people and team! Is never a day or bored with us! - Most importantly- your career and personal development, cause we care! We'd love to hear from you and join our crew!!! - Immediate availability will be a plus point! - You will be contacted for a phone screening within 2-3 working days if you are shortlisted. - SEND YOUR INTEREST NOW!","SGD3N-SGD3,1N",11-12-2023
Royal Org,"Chi tiết công việc Sales & Marketing tại Royal Org Job Description ✨️Sales & Marketing Representative✨️ Looking for an opportunity or interested in the Sales and Marketing Industry? Look no further! This is the opportunity you have been looking for. TAKE YOUR FIRST STEP OR STAY AT THE SAME SPOT !!! 😌 NO EXPERIENCE / QUALIFICATION needed 🙆🏻‍♂️ Fun & Friendly Environment ✈️ Overseas trip Whats in it for you? ✅Sales & Business building Training ✅Mentorship, Guidance and Advancements ! ✅Learn about Independence and Entrepreneurship 💡 🔈Job scope includes: 1. Representing MNC & NGO Clients 2. Guiding a Team and Business Building 3. Leading your own Business 📲 How to apply: Connect and send your resume to me !",Sales & Marketing,Singapore,"Chi tiết công việc Sales & Marketing tại Royal Org Job Description ✨️Sales & Marketing Representative✨️ Looking for an opportunity or interested in the Sales and Marketing Industry? Look no further! This is the opportunity you have been looking for. TAKE YOUR FIRST STEP OR STAY AT THE SAME SPOT !!! 😌 NO EXPERIENCE / QUALIFICATION needed 🙆🏻‍♂️ Fun & Friendly Environment ✈️ Overseas trip Whats in it for you? ✅Sales & Business building Training ✅Mentorship, Guidance and Advancements ! ✅Learn about Independence and Entrepreneurship 💡 🔈Job scope includes: 1. Representing MNC & NGO Clients 2. Guiding a Team and Business Building 3. Leading your own Business 📲 How to apply: Connect and send your resume to me !",SGD3N-SGD4N,11-12-2023
Royal Org,"Chi tiết công việc Sales & Marketing tại Royal Org Job Descriptions Sales & Marketing Representative Looking for an opportunity or interested in the Sales and Marketing Industry? Look no further! This is the opportunity you have been looking for. TAKE YOUR FIRST STEP OR STAY AT THE SAME SPOT !!! NO EXPERIENCE / QUALIFICATION needed Fun & Friendly Environment Overseas trip Whats in it for you? ✅Sales & Business building Training ✅Mentorship, Guidance and Advancements ! ✅Learn about Independence and Entrepreneurship 💡 🔈Job scope includes: 1. Representing MNC & NGO clients 2. Guiding a Team and Business Building 3. Leading your own Business 📲 How to apply: Connect and send your resume to me !",Sales & Marketing,Singapore,"Chi tiết công việc Sales & Marketing tại Royal Org Job Descriptions Sales & Marketing Representative Looking for an opportunity or interested in the Sales and Marketing Industry? Look no further! This is the opportunity you have been looking for. TAKE YOUR FIRST STEP OR STAY AT THE SAME SPOT !!! NO EXPERIENCE / QUALIFICATION needed Fun & Friendly Environment Overseas trip Whats in it for you? ✅Sales & Business building Training ✅Mentorship, Guidance and Advancements ! ✅Learn about Independence and Entrepreneurship 💡 🔈Job scope includes: 1. Representing MNC & NGO clients 2. Guiding a Team and Business Building 3. Leading your own Business 📲 How to apply: Connect and send your resume to me !",SGD3N-SGD4N,11-12-2023
A.scend International,"Chi tiết công việc IMMEDIATE START- Junior Marketing (No experience needed) tại A.scend International About A.scend We have served and represented hundreds of clientele from various industries across the globe. We are always constantly upgrading to meet, and match clients' expectations and have proven success in the vast rapidly growing world and industries. Hence, we are constantly changing the game, trying out new things, growing and developing ourselves to various roles and we encourage our crew to do the same. As a growth rocket ship, there is unlimited opportunity to grow and learn with us. In this role: - require to learn and build the sales process from scratch (canvassing to acquire new leads-->follow up---> present and provide solutions to customers---> close deals - able to maintain and build professional long business relationships with the customers. - providing ultimate customer support and services. - outgoing personality- will need you to take the shortest time to work and learn together with our team - able to work and thrives in a fast-paced work environment It's an excellent time to join us now, because: - High Attractive commission & incentives - International exposure- learn and engage with people from different cultural backgrounds. - Proven track record - we provide, train and cater to assist you in building up versatile skill sets - You are not alone! We value the people and team! Is never a day or bored with us! - Most importantly- your career and personal development, cause we care! We'd love to hear from you and join our crew!!! - Immediate availability will be a plus point! - You will be contacted for a phone screening within 2-3 working days if you are shortlisted. - SEND YOUR INTEREST NOW!",IMMEDIATE START- Junior Marketing (No experience needed),Singapore,"Chi tiết công việc IMMEDIATE START- Junior Marketing (No experience needed) tại A.scend International About A.scend We have served and represented hundreds of clientele from various industries across the globe. We are always constantly upgrading to meet, and match clients' expectations and have proven success in the vast rapidly growing world and industries. Hence, we are constantly changing the game, trying out new things, growing and developing ourselves to various roles and we encourage our crew to do the same. As a growth rocket ship, there is unlimited opportunity to grow and learn with us. In this role: - require to learn and build the sales process from scratch (canvassing to acquire new leads-->follow up---> present and provide solutions to customers---> close deals - able to maintain and build professional long business relationships with the customers. - providing ultimate customer support and services. - outgoing personality- will need you to take the shortest time to work and learn together with our team - able to work and thrives in a fast-paced work environment It's an excellent time to join us now, because: - High Attractive commission & incentives - International exposure- learn and engage with people from different cultural backgrounds. - Proven track record - we provide, train and cater to assist you in building up versatile skill sets - You are not alone! We value the people and team! Is never a day or bored with us! - Most importantly- your career and personal development, cause we care! We'd love to hear from you and join our crew!!! - Immediate availability will be a plus point! - You will be contacted for a phone screening within 2-3 working days if you are shortlisted. - SEND YOUR INTEREST NOW!","SGD3N-SGD3,1N",11-12-2023
Royal Org,"Chi tiết công việc Sales and Marketing tại Royal Org ✨️Sales & Marketing Representative✨️ Looking for an opportunity or interested in the Sales and Marketing Industry? Look no further! This is the opportunity you have been looking for. TAKE YOUR FIRST STEP OR STAY AT THE SAME SPOT !!! 😌 NO EXPERIENCE / QUALIFICATION needed 🙆🏻‍♂️ Fun & Friendly Environment ✈️ Overseas trip Whats in it for you? ✅Sales & Business building Training ✅Mentorship, Guidance and Advancements ! ✅Learn about Independence and Entrepreneurship 💡 🔈Job scope includes: 1. Representing MNC's, NGO'S clients 2. Guiding a Team and Business Building 3. Leading your own Business 📲 How to apply: Connect and send your resume to me !",Sales and Marketing,Singapore,"Chi tiết công việc Sales and Marketing tại Royal Org ✨️Sales & Marketing Representative✨️ Looking for an opportunity or interested in the Sales and Marketing Industry? Look no further! This is the opportunity you have been looking for. TAKE YOUR FIRST STEP OR STAY AT THE SAME SPOT !!! 😌 NO EXPERIENCE / QUALIFICATION needed 🙆🏻‍♂️ Fun & Friendly Environment ✈️ Overseas trip Whats in it for you? ✅Sales & Business building Training ✅Mentorship, Guidance and Advancements ! ✅Learn about Independence and Entrepreneurship 💡 🔈Job scope includes: 1. Representing MNC's, NGO'S clients 2. Guiding a Team and Business Building 3. Leading your own Business 📲 How to apply: Connect and send your resume to me !",SGD3N-SGD4N,11-12-2023
Chinese Is Easy Pte Ltd,"Chi tiết công việc Chinese Flashcards/Worksheets Editor tại Chinese Is Easy Pte Ltd We need editors to edit flashcards and consolidate according to subjects and levels. Templates and step by step guides are provided. We will need mediculous people to edit our materials too. You can work anytime anywhere at the comfort of your home. If you GAME enough to complete all subjects levels materials yourself, we can discuss separately on this as a whole project instead of hourly. PS: As long as you know basic chinese and english will do. Students are welcomed (good chance to revise while working!)",Chinese Flashcards/Worksheets Editor,Singapore,"Chi tiết công việc Chinese Flashcards/Worksheets Editor tại Chinese Is Easy Pte Ltd We need editors to edit flashcards and consolidate according to subjects and levels. Templates and step by step guides are provided. We will need mediculous people to edit our materials too. You can work anytime anywhere at the comfort of your home. If you GAME enough to complete all subjects levels materials yourself, we can discuss separately on this as a whole project instead of hourly. PS: As long as you know basic chinese and english will do. Students are welcomed (good chance to revise while working!)",Competitive,11-12-2023
Advisors' Clique,"Chi tiết công việc Student Financial Advisors tại Advisors' Clique UNIGRADS, FULL/PART TIME, FREELANCE – ALL ARE WELCOME! Are you studying and looking for a flexible working hours at your own pace, while earning your income? Here you are. All you need to do is just help clients to plan and achieve their financial goals by: - Reviewing client portfolios - Providing financial advisory services - Planning and managing risk & wealth solutions Benefits: * Flexible working hours/days * Freelance work for students * No limits to earning * Bonuses will be awarded based on performances * Career advancement opportunities Requirements: * No prior experience needed * Diploma/Degree in any field * Singaporean Interested candidates, please apply with the following details and we will contact you: Name Contact Number Age",Student Financial Advisors,Singapore,"Chi tiết công việc Student Financial Advisors tại Advisors' Clique UNIGRADS, FULL/PART TIME, FREELANCE – ALL ARE WELCOME! Are you studying and looking for a flexible working hours at your own pace, while earning your income? Here you are. All you need to do is just help clients to plan and achieve their financial goals by: - Reviewing client portfolios - Providing financial advisory services - Planning and managing risk & wealth solutions Benefits: * Flexible working hours/days * Freelance work for students * No limits to earning * Bonuses will be awarded based on performances * Career advancement opportunities Requirements: * No prior experience needed * Diploma/Degree in any field * Singaporean Interested candidates, please apply with the following details and we will contact you: Name Contact Number Age",SGD4N-SGD8N,11-12-2023
